"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","137/3426","311/9397",0.440514469453376,1.20826458536292,2.82911695904279,0.00306068886638193,0.0286593293540289,0.0190395665964882,"10120/11047/163/1175/317/60673/22863/55102/513/516/581/27113/627/774/841/1211/1212/1213/8218/9377/1329/125965/1351/1385/10488/64764/84699/9586/1387/1537/11258/51164/10671/25981/196385/8701/201625/127602/8632/55567/1768/56171/1769/1770/83544/2033/2081/2776/2876/2877/2878/2890/2891/2892/2893/2904/3066/3092/3064/3708/3766/3798/3799/3800/147700/4217/5602/5599/5601/2475/4695/4696/4700/4701/4702/4704/4706/4716/54539/4708/4713/4719/4726/374291/4728/4723/4729/5289/30849/23236/5332/5431/5434/5435/5437/5438/246721/548644/5441/5468/10891/5683/5687/5688/5694/5702/5705/5706/5707/5718/9861/5714/9821/23186/5978/6389/25942/6506/6507/293/6647/6667/6875/7019/7186/113457/112714/81027/347733/10383/84617/260334/29796/10975/7384/27089/55062",137
"Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","24/3426","41/9397",0.585365853658537,1.60557003118192,2.94342411704537,0.00322637414222823,0.0286593293540289,0.0190395665964882,"472/29086/580/641/672/675/83990/146956/4361/80198/4683/79728/5424/5425/10714/5890/5893/8438/5932/29935/50511/7156/11073/7516",24
"Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","105/3426","232/9397",0.452586206896552,1.24137553596232,2.81976331893825,0.00327169740647894,0.0286593293540289,0.0190395665964882,"58/70/72/272/287/288/480/23439/825/829/830/1158/255631/85301/1282/1284/1285/1286/1287/1288/1293/131873/1297/1299/1466/8048/23002/23500/1730/81624/1756/1824/1829/1837/2200/2201/2318/56776/114793/91010/2335/64423/3672/22801/3673/3676/3680/3685/3688/3696/3908/3930/11155/4000/4001/25802/442721/56203/4604/343263/4619/4628/4629/22989/4620/127294/9499/51778/4703/10529/4811/27295/8572/10611/5318/6383/6444/8910/137868/6640/6641/6645/6711/6712/8082/23345/23224/161176/7057/7058/7060/7094/83660/29767/29766/29765/7134/7138/7168/57159/7273/1462/7414/7431/129446",105
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","38/3426","72/9397",0.527777777777778,1.44761464616981,2.88793732749511,0.0033036690898016,0.0286593293540289,0.0190395665964882,"103/9140/64343/843/841/1147/1540/1654/79132/3456/56832/9641/3661/3665/9636/4214/6885/5602/5600/1432/5599/5601/57506/4790/5300/23586/8737/54941/80143/340061/10010/29110/26007/8717/7186/7189/7706/57169",38
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","157/3426","362/9397",0.433701657458564,1.18957807213605,2.78624920201614,0.00341243345657198,0.0288808392544019,0.0191867246980555,"10000/284/285/1386/572/596/627/672/894/9134/11140/1019/1021/1147/1282/1284/1285/1286/1287/1288/1293/131873/1297/1299/1385/10488/64764/84699/9586/1436/1440/1441/1942/1945/1975/1977/1978/2056/2255/8822/8817/2247/8074/2252/2261/2321/2322/2335/2309/59345/55970/54331/2786/2787/94235/2792/2932/3082/3265/3381/3454/3455/3456/3480/3563/3570/3574/3643/3672/22801/3673/3676/3680/3685/3688/3696/3716/3717/4254/3845/3908/3910/3912/22798/3915/3918/1902/9223/5605/5594/4170/4193/4233/64223/4515/2475/4602/4790/4804/4893/4902/4915/9180/56034/5156/5170/23239/23035/118788/5290/5291/5294/5295/5585/5586/29941/5515/5516/5518/5519/5520/5523/55012/5527/5529/5562/5578/5617/5618/5728/5747/5894/5934/5649/6198/6446/10110/23678/6654/6655/6696/6850/9623/7010/7057/7058/7060/7097/7099/3371/7143/7248/7422/7423/7448/7532/7534",157
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","37/3426","70/9397",0.528571428571429,1.44979151029939,2.86108613921527,0.00359427033843212,0.0296955192246654,0.0197279499778605,"10000/405/9915/572/673/998/1387/1398/1399/8453/112398/112399/6923/2033/2034/2549/3082/3091/3265/3845/5605/5594/4233/4893/5058/5062/5290/5291/5295/5781/5894/5906/5908/6654/6655/7042/7422",37
"Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","52/3426","105/9397",0.495238095238095,1.35836321685709,2.79708151495943,0.00397826518499962,0.0321036748649969,0.0213277864263137,"472/8915/596/597/329/29760/695/6357/6363/9560/8837/1147/1457/1459/1460/2919/1540/23085/10912/3553/3554/51135/3932/4049/4050/4055/23643/10892/6885/4615/4790/55367/5328/5336/5579/5743/23586/8737/6850/23118/257397/353376/114609/7099/8792/10673/8717/7186/7189/7706/331/7535",52
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","54/3426","110/9397",0.490909090909091,1.34648941251393,2.76879139290172,0.00427680337193534,0.0337284265923083,0.0224071755610966,"91/130399/92/93/268/25805/658/659/1030/1387/1875/2033/2200/2331/10468/151449/26585/3066/148738/3624/3625/7044/23592/2615/5594/4681/9611/4838/5308/5515/5516/5518/5519/5933/6093/6198/25942/6497/6498/6500/4086/4087/4089/4090/4091/4093/64750/6667/7037/7042/7046/7048/7057/9765",54
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","59/3426","122/9397",0.483606557377049,1.32645966715474,2.74912278596877,0.00444046611319286,0.0342409275839539,0.0227476509658301,"31/9370/10000/51719/81617/10645/8900/890/948/1080/126129/1385/10488/64764/84699/9586/1978/2308/2309/3156/3480/3643/8660/3952/3953/3991/6885/23417/2475/5170/5207/5208/5209/5210/5211/5214/5290/5291/5295/5468/10891/5515/5516/5518/5519/5520/5523/55012/5527/5529/5562/5565/5571/51552/6198/6319/92335/23216/7248",59
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","41/3426","80/9397",0.5125,1.40571001167542,2.7603510567886,0.00465837113739242,0.035140321405982,0.0233451551278934,"10000/572/581/596/673/1977/1978/2247/2261/2309/2549/2932/3082/3265/3480/3570/3716/3717/3845/5605/5594/4233/2475/4763/4893/9542/56034/5156/5290/5291/5295/5336/5578/5579/5728/5894/6198/25759/6654/6655/7422",41
